#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os2055#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	92	8	11	8,9	904	81	0
Os2076#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	87	20	17	8,9	1844	82	0
Os2081#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	92	9	9	8,9	381	96	0
Os2084#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	85	17	9	8,9	1282	80	0
Os2089#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	80	7	14	8,9	9885	83	0
Os2093#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	94	10	13	8,9	3531	87	0
Os2109#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	90	15	13	8,9	855	91	0
Os2156#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	83	16	18	8,9	635	97	0
Os2178#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	83	17	15	8,9	1319	88	0
Os2188#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	94	18	13	8,9	845	92	0
Os2189#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	85	2	14	8,9	254	97	0
Os2270#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	94	15	17	8,9	11898	87	0
Os2271#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	88	16	9	8,9	1104	94	0
Os2274#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	81	19	8	8,9	4779	95	0
Os2285#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	82	6	15	8,9	954	92	0
Os2307#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	88	17	8	8,9	15287	89	0
Os2313#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	84	20	7	8,9	646	98	0
Os2316#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	89	5	10	8,9	544	82	0
Os2318#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	90	4	10	8,9	1390	91	0
Os2336#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	81	10	5	8,9	270	90	0
Os2345#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	85	8	17	8,9	1013	93	0
Os2356#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	83	5	20	8,9	254	85	0
Os2357#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	4	15	8,9	1368	86	0
Os2399#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	84	12	7	8,9	422	81	0
Os2403#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	90	1	14	8,9	551	97	0
Os2411#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	94	6	14	8,9	1324	96	0
Os2415#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	95	8	14	8,9	1242	83	0
Os2437#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	88	13	6	8,9	1476	85	0
Os2449#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	89	9	10	8,9	678	84	0
Os2453#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	94	2	19	8,9	16456	85	0
Os2495#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	90	9	18	8,9	388	88	0
Os2496#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	85	13	7	8,9	415	93	0
Os2540#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	89	9	18	8,9	539	88	0
Os2550#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	90	14	15	8,9	725	96	0
Os2585#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	83	12	7	8,9	4019	96	0
Os2623#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	86	10	15	8,9	3989	94	0
Os2668#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	14	6	8,9	2316	81	0
Os2701#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	93	19	11	8,9	519	95	0
Os2714#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	92	5	15	8,9	932	92	0
Os2732#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	82	14	10	8,9	4681	93	0
Os2762#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	91	8	20	8,9	328	93	0
Os2766#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	86	20	5	8,9	761	87	0
Os2783#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	88	15	7	8,9	12987	82	0
Os2788#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	89	9	14	8,9	7483	98	0
Os2805#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	84	13	12	8,9	807	95	0
Os2806#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	83	16	9	8,9	1121	95	0
Os2835#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	85	15	17	8,9	4801	94	0
Os2905#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	81	16	7	8,9	708	84	0
Os2941#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	83	4	9	8,9	11159	98	0
Os2991#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	92	7	7	8,9	801	85	0
Os3034#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	93	16	14	8,9	1533	98	0
Os3072#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	90	16	18	8,9	1360	85	0
Os3140#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	94	10	14	8,9	1500	96	0
Os3240#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	92	16	13	8,9	590	88	0
Os3277#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	84	16	9	8,9	2855	86	0
Os3282#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	83	2	7	8,9	1797	83	0
Os3284#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	81	7	19	8,9	768	83	0
Os3289#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	81	10	14	8,9	964	92	0
Os3295#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	85	8	19	8,9	5449	89	0
Os3333#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	80	9	20	8,9	7648	91	0
Os3336#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	82	16	15	8,9	740	81	0
Os3337#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	94	13	8	8,9	1402	91	0
Os3338#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	94	15	7	8,9	4807	82	0
Os3339#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	85	1	14	8,9	5487	90	0
Os3349#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	94	9	14	8,9	1137	94	0
Os3352#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	88	14	15	8,9	967	94	0
Os3360#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	94	12	11	8,9	6768	86	0
Os3361#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	93	11	11	8,9	4054	90	0
Os3362#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	88	17	13	8,9	2380	96	0
Os3363#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	92	13	17	8,9	5004	82	0
Os3364#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	87	1	14	8,9	4683	80	0
Os3365#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	87	20	19	8,9	4118	80	0
Os3366#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	80	6	17	8,9	3779	94	0
Os3367#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	88	7	11	8,9	4881	84	0
Os3368#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	87	15	12	8,9	3265	95	0
Os3369#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	82	8	5	8,9	4745	83	0
Os3370#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	92	12	14	8,9	3676	97	0
Os3371#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	91	14	19	8,9	5225	97	0
Os3372#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	85	1	8	8,9	4591	96	0
Os3373#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	87	20	14	8,9	5190	92	0
Os3374#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	80	10	6	8,9	5385	81	0
Os3375#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	90	15	8	8,9	5268	98	0
Os3376#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	88	1	8	8,9	4496	93	0
Os3377#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	84	15	8	8,9	4417	89	0
Os3378#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	94	1	20	8,9	4395	97	0
Os3379#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	92	4	15	8,9	5082	91	0
Os3380#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	85	5	9	8,9	4728	87	0
Os3381#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	92	17	15	8,9	3985	93	0
Os3382#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	93	8	18	8,9	5740	93	0
Os3383#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	94	11	7	8,9	4821	91	0
Os3384#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	84	15	16	8,9	5631	85	0
Os3385#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	87	13	13	8,9	5215	95	0
Os3386#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	82	18	12	8,9	3728	87	0
Os3387#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	90	4	18	8,9	5104	91	0
Os3388#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	92	3	12	8,9	5513	82	0
Os3389#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	85	8	19	8,9	3730	85	0
Os3390#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	93	10	18	8,9	4921	82	0
Os3391#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	95	11	14	8,9	5764	84	0
Os3392#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	89	19	18	8,9	5668	82	0
Os3393#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	90	19	17	8,9	4926	86	0
Os3394#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	81	8	15	8,9	5410	84	0
Os3395#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	80	6	14	8,9	4768	84	0
Os3399#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	87	15	11	8,9	504	84	0
Os3442#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	82	5	19	8,9	200	93	0
Os3443#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	90	11	19	8,9	15062	89	0
Os3595#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	92	11	10	8,9	746	96	0
Os3599#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	82	15	7	8,9	1247	87	0
Os3632#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	81	10	5	8,9	1186	96	0
Os3633#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	89	9	8	8,9	1559	95	0
Os3634#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	90	17	5	8,9	720	80	0
Os3635#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	94	5	5	8,9	3938	84	0
Os3636#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	86	20	6	8,9	3399	82	0
Os3637#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	92	17	18	8,9	453	92	0
Os3648#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	94	2	5	8,9	4619	94	0
Os3649#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	84	1	11	8,9	4616	91	0
Os3650#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	93	19	13	8,9	4661	81	0
ATDNATA1#DNA/Mariner	DNA/Mariner	TIR_transposon	9	93	9	16	2,2	241	88	0
ATHPOGO#DNA/Mariner	DNA/Mariner	TIR_transposon	9	81	11	12	2,2	2114	81	0
ATHPOGON1#DNA/Mariner	DNA/Mariner	TIR_transposon	9	81	8	15	2,2	538	95	0
ATHPOGON2#DNA/Mariner	DNA/Mariner	TIR_transposon	5	89	7	5	2,2	691	83	0
ATHPOGON3#DNA/Mariner	DNA/Mariner	TIR_transposon	8	90	6	19	2,2	712	88	0
ATTIRTA1#DNA/Mariner	DNA/Mariner	TIR_transposon	9	94	14	12	2,2	265	82	0
DT1#DNA/Mariner	DNA/Mariner	TIR_transposon	8	81	20	9	2,2	262	92	0
ATREP1#DNA/Helitron	DNA/Helitron	Helitron	8	83	7	13	0,0	888	86	0
ATREP10B#DNA/Helitron	DNA/Helitron	Helitron	8	91	13	13	0,0	1821	82	0
ATREP10C#DNA/Helitron	DNA/Helitron	Helitron	7	86	14	20	0,0	653	82	0
ATREP10D#DNA/Helitron	DNA/Helitron	Helitron	5	85	10	5	0,0	777	90	0
ATREP11#DNA/Helitron	DNA/Helitron	Helitron	7	85	9	5	0,0	1053	88	0
ATREP11A#DNA/Helitron	DNA/Helitron	Helitron	5	86	5	15	0,0	1003	92	0
ATREP12#DNA/Helitron	DNA/Helitron	Helitron	8	91	2	18	0,0	1342	90	0
ATREP13#DNA/Helitron	DNA/Helitron	Helitron	6	88	6	18	0,0	648	96	0
ATREP14#DNA/Helitron	DNA/Helitron	Helitron	10	80	13	17	0,0	737	90	0
ATREP15#DNA/Helitron	DNA/Helitron	Helitron	10	80	5	11	0,0	1769	98	0
ATREP2#DNA/Helitron	DNA/Helitron	Helitron	8	86	1	16	0,0	564	85	0
ATREP20#DNA/Helitron	DNA/Helitron	Helitron	10	87	4	13	0,0	2144	81	0
ATREP21#DNA/Helitron	DNA/Helitron	Helitron	7	81	19	6	0,0	484	88	0
ATREP2A#DNA/Helitron	DNA/Helitron	Helitron	6	80	1	16	0,0	603	91	0
ATREP3#DNA/Helitron	DNA/Helitron	Helitron	7	86	2	19	0,0	2097	97	0
ATREP4#DNA/Helitron	DNA/Helitron	Helitron	10	89	10	19	0,0	2240	81	0
ATREP5#DNA/Helitron	DNA/Helitron	Helitron	10	82	20	7	0,0	2386	82	0
ATREP6#DNA/Helitron	DNA/Helitron	Helitron	10	85	4	6	0,0	1189	97	0
ATREP7#DNA/Helitron	DNA/Helitron	Helitron	8	88	6	17	0,0	940	86	0
ATREP8#DNA/Helitron	DNA/Helitron	Helitron	8	82	1	20	0,0	1077	92	0
ATREP9#DNA/Helitron	DNA/Helitron	Helitron	7	80	11	9	0,0	899	83	0
HELITRON1#DNA/Helitron	DNA/Helitron	Helitron	7	85	4	14	0,0	15809	80	0
HELITRON2#DNA/Helitron	DNA/Helitron	Helitron	6	80	11	6	0,0	11435	92	0
HELITRON3#DNA/Helitron	DNA/Helitron	Helitron	6	92	1	20	0,0	15333	91	0
HELITRON4#DNA/Helitron	DNA/Helitron	Helitron	5	82	9	14	0,0	17261	97	0
HELITRON5#DNA/Helitron	DNA/Helitron	Helitron	5	85	7	18	0,0	12495	89	0
HELITRONY1A#DNA/Helitron	DNA/Helitron	Helitron	5	93	8	5	0,0	1348	94	0
HELITRONY1B#DNA/Helitron	DNA/Helitron	Helitron	10	81	20	15	0,0	1311	87	0
HELITRONY1C#DNA/Helitron	DNA/Helitron	Helitron	5	88	7	11	0,0	3058	92	0
HELITRONY1D#DNA/Helitron	DNA/Helitron	Helitron	10	94	6	19	0,0	2541	92	0
HELITRONY1E#DNA/Helitron	DNA/Helitron	Helitron	10	93	3	14	0,0	1291	95	0
HELITRONY2#DNA/Helitron	DNA/Helitron	Helitron	8	87	17	13	0,0	11114	84	0
HELITRONY3#DNA/Helitron	DNA/Helitron	Helitron	7	87	16	19	0,0	5166	89	0
HELITRONY3A#DNA/Helitron	DNA/Helitron	Helitron	10	94	19	14	0,0	3315	89	0
Os0011#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	82	10	17	0,0	1039	85	0
Os0022#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	83	8	12	0,0	1830	92	0
Os0033#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	86	18	17	0,0	2086	93	0
Os0050#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	83	11	19	0,0	2725	87	0
Os0059#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	88	6	19	0,0	305	83	0
Os0126#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	91	18	16	0,0	312	88	0
Os0127#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	82	2	14	0,0	671	96	0
Os0153#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	86	17	20	0,0	401	88	0
Os0180#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	80	9	16	0,0	539	94	0
Os0188#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	85	3	16	0,0	2257	90	0
Os0191#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	87	19	9	0,0	1804	80	0
Os0192#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	86	18	17	0,0	299	93	0
Os0213#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	88	4	19	0,0	1499	84	0
Os0223#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	89	20	11	0,0	927	84	0
Os0246#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	81	18	10	0,0	348	87	0
Os0296#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	89	18	12	0,0	349	90	0
Os0308#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	89	3	6	0,0	1449	94	0
Os0330#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	80	1	14	0,0	1443	80	0
Os0355#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	80	4	12	0,0	616	96	0
Os0435#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	85	18	18	0,0	1549	84	0
Os0451#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	94	18	18	0,0	2932	89	0
Os0452#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	83	1	11	0,0	2455	97	0
Os0457#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	89	17	16	0,0	1934	98	0
Os0473#DNAauto/Helitron	DNAauto/Helitron	Helitron	10	95	3	5	0,0	2535	82	0
Os0497#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	93	18	13	0,0	1109	85	0
Os0501#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	81	8	8	0,0	727	87	0
Os0502#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	91	2	6	0,0	3142	86	0
Os0508#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	85	6	16	0,0	1703	82	0
Os0512#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	90	1	12	0,0	3117	98	0
Os0522#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	82	17	11	0,0	2068	93	0
Os0523_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	88	7	18	0,0	3107	98	0
Os0541#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	87	18	6	0,0	282	95	0
Os0579#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	95	13	17	0,0	283	92	0
Os0602#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	19	5	0,0	9068	88	0
Os0641#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	80	14	6	0,0	1148	81	0
Os0644#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	84	19	8	0,0	1065	83	0
Os0653#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	92	17	12	0,0	874	95	0
Os0664#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	93	10	6	0,0	3442	85	0
Os0669#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	91	16	19	0,0	2810	84	0
Os0670#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	94	1	15	0,0	3131	91	0
Os0672#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	94	19	17	0,0	1089	80	0
Os0688#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	3	10	0,0	3598	95	0
Os0690#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	92	2	9	0,0	11892	83	0
Os0695#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	90	9	16	0,0	2635	86	0
Os0707#DNAauto/Helitron	DNAauto/Helitron	Helitron	7	90	20	19	0,0	8007	86	0
Os0711#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	93	20	20	0,0	2544	93	0
Os0714#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	93	15	17	0,0	2556	90	0
Os0718#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	88	13	11	0,0	3142	93	0
Os0732#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	94	7	17	0,0	546	88	0
Os0755#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	5	9	0,0	5372	91	0
Os0767#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	81	19	7	0,0	2423	97	0
Os0768#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	95	13	18	0,0	1679	97	0
Os0776#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	90	20	6	0,0	4040	80	0
Os0787#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	90	14	16	0,0	4083	98	0
Os0788#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	94	8	6	0,0	2441	85	0
Os0791#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	94	9	14	0,0	4834	82	0
Os0818#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	81	18	14	0,0	1204	94	0
Os0820_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	86	13	8	0,0	426	82	0
Os0823#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	83	1	6	0,0	3961	81	0
Os0832#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	89	14	16	0,0	3592	88	0
Os0839#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	88	9	6	0,0	600	90	0
Os0864#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	93	16	18	0,0	447	86	0
Os0868#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	94	9	17	0,0	2872	90	0
Os0871#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	81	12	5	0,0	3461	83	0
Os0884#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	82	17	18	0,0	1508	83	0
Os0903#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	93	15	17	0,0	3374	82	0
Os0904#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	80	5	6	0,0	4245	90	0
Os0906#DNAauto/Helitron	DNAauto/Helitron	Helitron	10	81	18	17	0,0	16547	98	0
Os0908#DNAauto/Helitron	DNAauto/Helitron	Helitron	8	90	2	17	0,0	15164	83	0
Os0913#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	85	8	11	0,0	3112	96	0
Os0918#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	80	1	10	0,0	148	91	0
Os0922#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	80	5	7	0,0	2734	83	0
Os0938#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	80	2	9	0,0	2146	93	0
Os0941#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	90	5	16	0,0	242	94	0
Os0957#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	84	8	5	0,0	2503	94	0
Os0960#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	81	20	14	0,0	3353	96	0
Os0973#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	94	14	11	0,0	1365	95	0
Os0980#DNAauto/Helitron	DNAauto/Helitron	Helitron	10	95	15	20	0,0	2702	80	0
Os0981_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	95	16	20	0,0	602	82	0
Os0997#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	92	8	15	0,0	2794	83	0
Os1021#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	93	13	12	0,0	331	86	0
Os1026#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	83	5	5	0,0	1184	93	0
Os1037#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	5	13	0,0	2387	95	0
Os1038#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	6	8	0,0	2509	81	0
Os1070#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	92	18	20	0,0	1176	89	0
Os1071#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	20	10	0,0	972	95	0
Os1072#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	87	16	7	0,0	1046	98	0
Os1079#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	81	9	15	0,0	4902	96	0
Os1087#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	86	7	9	0,0	203	95	0
Os1088#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	80	17	10	0,0	363	84	0
Os1089#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	94	8	7	0,0	1658	90	0
Os1111#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	81	6	11	0,0	2132	80	0
Os1115#DNAauto/Helitron	DNAauto/Helitron	Helitron	8	94	18	12	0,0	6564	91	0
Os1118#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	90	13	12	0,0	3304	95	0
Os1135#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	88	19	5	0,0	5008	80	0
Os1142#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	94	15	10	0,0	2322	91	0
Os1152#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	83	1	5	0,0	440	87	0
Os1185#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	91	12	11	0,0	4577	89	0
Os1210#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	91	19	17	0,0	3267	89	0
Os1218#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	12	11	0,0	1902	81	0
Os1229#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	5	12	0,0	3481	96	0
Os1243#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	95	17	14	0,0	390	85	0
Os1249_IC#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	89	12	6	0,0	635	91	0
Os1270#DNAauto/Helitron	DNAauto/Helitron	Helitron	10	92	20	5	0,0	10082	89	0
Os1277#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	94	13	14	0,0	2953	80	0
Os1283#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	94	11	16	0,0	1202	91	0
Os1291#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	80	7	16	0,0	4351	95	0
Os1325#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	87	17	6	0,0	1307	93	0
Os1356#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	80	6	12	0,0	779	82	0
Os1361#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	89	2	19	0,0	915	94	0
Os1389#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	93	12	6	0,0	4255	95	0
Os1397#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	92	13	13	0,0	2135	94	0
Os1414#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	93	13	10	0,0	3183	96	0
Os1473#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	84	14	11	0,0	1334	90	0
Os1505#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	8	9	0,0	4243	86	0
Os1515#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	95	19	11	0,0	2590	97	0
