#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os2055#DNAnona/MULE	DNAnona/MULE	TIR_transposon	311	84	9	5	8,9	904	95	0
Os2076#DNAnona/MULE	DNAnona/MULE	TIR_transposon	438	83	10	15	8,9	1844	82	0
Os2081#DNAnona/MULE	DNAnona/MULE	TIR_transposon	467	86	15	14	8,9	381	86	0
Os2084#DNAnona/MULE	DNAnona/MULE	TIR_transposon	110	83	4	7	8,9	1282	98	0
Os2089#DNAauto/MULE	DNAauto/MULE	TIR_transposon	338	87	20	20	8,9	9885	91	0
Os2093#DNAnona/MULE	DNAnona/MULE	TIR_transposon	395	94	4	10	8,9	3531	91	0
Os2109#DNAnona/MULE	DNAnona/MULE	TIR_transposon	413	88	15	19	8,9	855	97	0
Os2156#DNAnona/MULE	DNAnona/MULE	TIR_transposon	254	95	3	15	8,9	635	93	0
Os2178#DNAnona/MULE	DNAnona/MULE	TIR_transposon	444	93	16	11	8,9	1319	88	0
Os2188#DNAnona/MULE	DNAnona/MULE	TIR_transposon	443	85	13	20	8,9	845	81	0
Os2189#DNAnona/MULE	DNAnona/MULE	TIR_transposon	157	85	1	6	8,9	254	84	0
Os2270#DNAauto/MULE	DNAauto/MULE	TIR_transposon	179	86	10	6	8,9	11898	90	0
Os2271#DNAnona/MULE	DNAnona/MULE	TIR_transposon	123	88	6	15	8,9	1104	94	0
Os2274#DNAauto/MULE	DNAauto/MULE	TIR_transposon	352	86	10	12	8,9	4779	86	0
Os2285#DNAnona/MULE	DNAnona/MULE	TIR_transposon	23	81	6	16	8,9	954	83	0
Os2307#DNAauto/MULE	DNAauto/MULE	TIR_transposon	34	90	8	15	8,9	15287	86	0
Os2313#DNAnona/MULE	DNAnona/MULE	TIR_transposon	338	86	12	10	8,9	646	88	0
Os2316#DNAnona/MULE	DNAnona/MULE	TIR_transposon	460	82	9	20	8,9	544	86	0
Os2318#DNAnona/MULE	DNAnona/MULE	TIR_transposon	160	82	8	8	8,9	1390	80	0
Os2336#DNAnona/MULE	DNAnona/MULE	TIR_transposon	62	84	1	13	8,9	270	87	0
Os2345#DNAnona/MULE	DNAnona/MULE	TIR_transposon	29	87	1	16	8,9	1013	88	0
Os2356#DNAnona/MULE	DNAnona/MULE	TIR_transposon	417	85	5	19	8,9	254	92	0
Os2357#DNAnona/MULE	DNAnona/MULE	TIR_transposon	194	93	16	16	8,9	1368	84	0
Os2399#DNAnona/MULE	DNAnona/MULE	TIR_transposon	256	93	17	20	8,9	422	85	0
Os2403#DNAnona/MULE	DNAnona/MULE	TIR_transposon	469	84	3	18	8,9	551	88	0
Os2411#DNAnona/MULE	DNAnona/MULE	TIR_transposon	465	87	14	15	8,9	1324	83	0
Os2415#DNAnona/MULE	DNAnona/MULE	TIR_transposon	399	85	20	10	8,9	1242	89	0
Os2437#DNAnona/MULE	DNAnona/MULE	TIR_transposon	368	94	15	17	8,9	1476	83	0
Os2449#DNAnona/MULE	DNAnona/MULE	TIR_transposon	352	84	6	8	8,9	678	91	0
Os2453#DNAauto/MULE	DNAauto/MULE	TIR_transposon	103	84	16	17	8,9	16456	98	0
Os2495#DNAnona/MULE	DNAnona/MULE	TIR_transposon	460	82	11	8	8,9	388	82	0
Os2496#DNAnona/MULE	DNAnona/MULE	TIR_transposon	232	93	20	18	8,9	415	86	0
Os2540#DNAnona/MULE	DNAnona/MULE	TIR_transposon	59	87	14	15	8,9	539	98	0
Os2550#DNAnona/MULE	DNAnona/MULE	TIR_transposon	195	93	15	17	8,9	725	91	0
Os2585#DNAauto/MULE	DNAauto/MULE	TIR_transposon	42	81	2	7	8,9	4019	83	0
Os2623#DNAauto/MULE	DNAauto/MULE	TIR_transposon	441	84	14	13	8,9	3989	98	0
Os2668#DNAnona/MULE	DNAnona/MULE	TIR_transposon	19	86	10	7	8,9	2316	80	0
Os2701#DNAnona/MULE	DNAnona/MULE	TIR_transposon	189	92	13	7	8,9	519	93	0
Os2714#DNAnona/MULE	DNAnona/MULE	TIR_transposon	243	94	14	9	8,9	932	83	0
Os2732#DNAauto/MULE	DNAauto/MULE	TIR_transposon	285	87	7	13	8,9	4681	89	0
Os2762#DNAnona/MULE	DNAnona/MULE	TIR_transposon	326	89	13	7	8,9	328	81	0
Os2766#DNAnona/MULE	DNAnona/MULE	TIR_transposon	264	82	2	6	8,9	761	86	0
Os2783#DNAauto/MULE	DNAauto/MULE	TIR_transposon	457	90	18	20	8,9	12987	90	0
Os2788#DNAauto/MULE	DNAauto/MULE	TIR_transposon	240	93	8	19	8,9	7483	81	0
Os2805#DNAnona/MULE	DNAnona/MULE	TIR_transposon	100	91	5	5	8,9	807	91	0
Os2806#DNAnona/MULE	DNAnona/MULE	TIR_transposon	338	88	18	11	8,9	1121	93	0
Os2835#DNAauto/MULE	DNAauto/MULE	TIR_transposon	46	83	2	13	8,9	4801	80	0
Os2905#DNAnona/MULE	DNAnona/MULE	TIR_transposon	282	87	11	9	8,9	708	84	0
Os2941#DNAauto/MULE	DNAauto/MULE	TIR_transposon	266	84	15	11	8,9	11159	83	0
Os2991#DNAnona/MULE	DNAnona/MULE	TIR_transposon	139	82	2	5	8,9	801	86	0
Os3034#DNAnona/MULE	DNAnona/MULE	TIR_transposon	158	81	18	11	8,9	1533	93	0
Os3072#DNAnona/MULE	DNAnona/MULE	TIR_transposon	463	93	7	17	8,9	1360	92	0
Os3140#DNAnona/MULE	DNAnona/MULE	TIR_transposon	61	90	11	10	8,9	1500	97	0
Os3240#DNAnona/MULE	DNAnona/MULE	TIR_transposon	187	90	18	5	8,9	590	87	0
Os3277#DNAnona/MULE	DNAnona/MULE	TIR_transposon	182	82	9	14	8,9	2855	96	0
Os3282#DNAnona/MULE	DNAnona/MULE	TIR_transposon	423	92	18	20	8,9	1797	91	0
Os3284#DNAnona/MULE	DNAnona/MULE	TIR_transposon	483	92	8	9	8,9	768	82	0
Os3289#DNAnona/MULE	DNAnona/MULE	TIR_transposon	127	87	15	7	8,9	964	81	0
Os3295#DNAauto/MULE	DNAauto/MULE	TIR_transposon	264	83	14	20	8,9	5449	87	0
Os3333#DNAauto/MULE	DNAauto/MULE	TIR_transposon	119	81	15	16	8,9	7648	86	0
Os3336#DNAnona/MULE	DNAnona/MULE	TIR_transposon	88	82	14	17	8,9	740	85	0
Os3337#DNAnona/MULE	DNAnona/MULE	TIR_transposon	454	85	2	7	8,9	1402	80	0
Os3338#DNAnona/MULE	DNAnona/MULE	TIR_transposon	93	86	3	16	8,9	4807	83	0
Os3339#DNAauto/MULE	DNAauto/MULE	TIR_transposon	275	82	7	8	8,9	5487	97	0
Os3349#DNAnona/MULE	DNAnona/MULE	TIR_transposon	419	85	14	9	8,9	1137	90	0
Os3352#DNAnona/MULE	DNAnona/MULE	TIR_transposon	364	80	6	14	8,9	967	88	0
Os3360#DNAauto/MULE	DNAauto/MULE	TIR_transposon	478	82	17	7	8,9	6768	88	0
Os3361#DNAauto/MULE	DNAauto/MULE	TIR_transposon	298	95	19	12	8,9	4054	92	0
Os3362#DNAauto/MULE	DNAauto/MULE	TIR_transposon	178	94	20	9	8,9	2380	95	0
Os3363#DNAauto/MULE	DNAauto/MULE	TIR_transposon	349	90	3	14	8,9	5004	83	0
Os3364#DNAauto/MULE	DNAauto/MULE	TIR_transposon	254	83	9	10	8,9	4683	80	0
Os3365#DNAauto/MULE	DNAauto/MULE	TIR_transposon	342	88	2	15	8,9	4118	89	0
Os3366#DNAauto/MULE	DNAauto/MULE	TIR_transposon	314	84	15	18	8,9	3779	95	0
Os3367#DNAauto/MULE	DNAauto/MULE	TIR_transposon	231	80	19	7	8,9	4881	92	0
Os3368#DNAauto/MULE	DNAauto/MULE	TIR_transposon	449	85	14	13	8,9	3265	88	0
Os3369#DNAauto/MULE	DNAauto/MULE	TIR_transposon	61	95	2	10	8,9	4745	98	0
Os3370#DNAauto/MULE	DNAauto/MULE	TIR_transposon	328	87	7	10	8,9	3676	85	0
Os3371#DNAauto/MULE	DNAauto/MULE	TIR_transposon	203	89	8	6	8,9	5225	90	0
Os3372#DNAauto/MULE	DNAauto/MULE	TIR_transposon	240	93	16	10	8,9	4591	86	0
Os3373#DNAauto/MULE	DNAauto/MULE	TIR_transposon	292	85	8	7	8,9	5190	83	0
Os3374#DNAauto/MULE	DNAauto/MULE	TIR_transposon	53	92	12	9	8,9	5385	87	0
Os3375#DNAauto/MULE	DNAauto/MULE	TIR_transposon	486	85	7	18	8,9	5268	87	0
Os3376#DNAauto/MULE	DNAauto/MULE	TIR_transposon	89	90	8	15	8,9	4496	93	0
Os3377#DNAauto/MULE	DNAauto/MULE	TIR_transposon	408	84	10	10	8,9	4417	84	0
Os3378#DNAauto/MULE	DNAauto/MULE	TIR_transposon	402	87	18	14	8,9	4395	96	0
Os3379#DNAauto/MULE	DNAauto/MULE	TIR_transposon	460	94	20	15	8,9	5082	97	0
Os3380#DNAauto/MULE	DNAauto/MULE	TIR_transposon	368	80	16	11	8,9	4728	88	0
Os3381#DNAauto/MULE	DNAauto/MULE	TIR_transposon	495	94	17	13	8,9	3985	87	0
Os3382#DNAauto/MULE	DNAauto/MULE	TIR_transposon	496	93	4	11	8,9	5740	82	0
Os3383#DNAauto/MULE	DNAauto/MULE	TIR_transposon	118	81	10	15	8,9	4821	80	0
Os3384#DNAauto/MULE	DNAauto/MULE	TIR_transposon	114	87	5	19	8,9	5631	89	0
Os3385#DNAauto/MULE	DNAauto/MULE	TIR_transposon	364	94	3	12	8,9	5215	98	0
Os3386#DNAauto/MULE	DNAauto/MULE	TIR_transposon	328	93	8	7	8,9	3728	94	0
Os3387#DNAauto/MULE	DNAauto/MULE	TIR_transposon	135	93	12	19	8,9	5104	80	0
Os3388#DNAauto/MULE	DNAauto/MULE	TIR_transposon	27	90	5	19	8,9	5513	86	0
Os3389#DNAauto/MULE	DNAauto/MULE	TIR_transposon	278	93	16	19	8,9	3730	86	0
Os3390#DNAauto/MULE	DNAauto/MULE	TIR_transposon	50	87	15	10	8,9	4921	94	0
Os3391#DNAauto/MULE	DNAauto/MULE	TIR_transposon	442	85	12	13	8,9	5764	97	0
Os3392#DNAauto/MULE	DNAauto/MULE	TIR_transposon	454	92	9	8	8,9	5668	89	0
Os3393#DNAauto/MULE	DNAauto/MULE	TIR_transposon	150	81	19	9	8,9	4926	90	0
Os3394#DNAauto/MULE	DNAauto/MULE	TIR_transposon	488	84	19	19	8,9	5410	85	0
Os3395#DNAauto/MULE	DNAauto/MULE	TIR_transposon	145	82	12	18	8,9	4768	81	0
Os3399#DNAnona/MULE	DNAnona/MULE	TIR_transposon	444	92	4	14	8,9	504	80	0
Os3442#DNAnona/MULE	DNAnona/MULE	TIR_transposon	422	89	8	20	8,9	200	92	0
Os3443#DNAauto/MULE	DNAauto/MULE	TIR_transposon	455	80	18	13	8,9	15062	97	0
Os3595#DNAnona/MULE	DNAnona/MULE	TIR_transposon	323	88	4	14	8,9	746	84	0
Os3599#DNAnona/MULE	DNAnona/MULE	TIR_transposon	327	93	11	17	8,9	1247	80	0
Os3632#DNAnona/MULE	DNAnona/MULE	TIR_transposon	81	85	6	19	8,9	1186	81	0
Os3633#DNAnona/MULE	DNAnona/MULE	TIR_transposon	57	86	8	7	8,9	1559	93	0
Os3634#DNAnona/MULE	DNAnona/MULE	TIR_transposon	247	83	4	12	8,9	720	93	0
Os3635#DNAauto/MULE	DNAauto/MULE	TIR_transposon	34	95	14	11	8,9	3938	90	0
Os3636#DNAauto/MULE	DNAauto/MULE	TIR_transposon	325	91	16	13	8,9	3399	98	0
Os3637#DNAnona/MULE	DNAnona/MULE	TIR_transposon	372	83	18	8	8,9	453	88	0
Os3648#DNAauto/MULE	DNAauto/MULE	TIR_transposon	243	89	2	14	8,9	4619	83	0
Os3649#DNAauto/MULE	DNAauto/MULE	TIR_transposon	274	80	2	11	8,9	4616	94	0
Os3650#DNAauto/MULE	DNAauto/MULE	TIR_transposon	258	80	10	8	8,9	4661	86	0
ATDNATA1#DNA/Mariner	DNA/Mariner	TIR_transposon	296	90	15	12	2,2	241	88	0
ATHPOGO#DNA/Mariner	DNA/Mariner	TIR_transposon	353	89	11	16	2,2	2114	81	0
ATHPOGON1#DNA/Mariner	DNA/Mariner	TIR_transposon	303	88	3	6	2,2	538	94	0
ATHPOGON2#DNA/Mariner	DNA/Mariner	TIR_transposon	10	80	10	12	2,2	691	83	0
ATHPOGON3#DNA/Mariner	DNA/Mariner	TIR_transposon	233	94	1	5	2,2	712	82	0
ATTIRTA1#DNA/Mariner	DNA/Mariner	TIR_transposon	447	88	13	14	2,2	265	81	0
DT1#DNA/Mariner	DNA/Mariner	TIR_transposon	190	90	12	13	2,2	262	94	0
ATREP1#DNA/Helitron	DNA/Helitron	Helitron	89	86	5	16	0,0	888	80	0
ATREP10B#DNA/Helitron	DNA/Helitron	Helitron	153	88	18	6	0,0	1821	83	0
ATREP10C#DNA/Helitron	DNA/Helitron	Helitron	296	90	8	20	0,0	653	94	0
ATREP10D#DNA/Helitron	DNA/Helitron	Helitron	441	92	3	11	0,0	777	86	0
ATREP11#DNA/Helitron	DNA/Helitron	Helitron	303	90	19	15	0,0	1053	88	0
ATREP11A#DNA/Helitron	DNA/Helitron	Helitron	141	94	6	17	0,0	1003	97	0
ATREP12#DNA/Helitron	DNA/Helitron	Helitron	91	82	9	11	0,0	1342	92	0
ATREP13#DNA/Helitron	DNA/Helitron	Helitron	119	90	18	20	0,0	648	90	0
ATREP14#DNA/Helitron	DNA/Helitron	Helitron	17	90	1	7	0,0	737	88	0
ATREP15#DNA/Helitron	DNA/Helitron	Helitron	116	87	20	16	0,0	1769	93	0
ATREP2#DNA/Helitron	DNA/Helitron	Helitron	448	85	7	9	0,0	564	82	0
ATREP20#DNA/Helitron	DNA/Helitron	Helitron	434	86	10	11	0,0	2144	97	0
ATREP21#DNA/Helitron	DNA/Helitron	Helitron	426	89	13	9	0,0	484	80	0
ATREP2A#DNA/Helitron	DNA/Helitron	Helitron	80	93	5	17	0,0	603	83	0
ATREP3#DNA/Helitron	DNA/Helitron	Helitron	217	86	14	7	0,0	2097	98	0
ATREP4#DNA/Helitron	DNA/Helitron	Helitron	411	81	18	14	0,0	2240	92	0
ATREP5#DNA/Helitron	DNA/Helitron	Helitron	352	94	19	12	0,0	2386	87	0
ATREP6#DNA/Helitron	DNA/Helitron	Helitron	183	93	17	16	0,0	1189	86	0
ATREP7#DNA/Helitron	DNA/Helitron	Helitron	150	88	20	12	0,0	940	86	0
ATREP8#DNA/Helitron	DNA/Helitron	Helitron	436	90	6	10	0,0	1077	85	0
ATREP9#DNA/Helitron	DNA/Helitron	Helitron	499	83	10	12	0,0	899	98	0
HELITRON1#DNA/Helitron	DNA/Helitron	Helitron	360	95	9	10	0,0	15809	95	0
HELITRON2#DNA/Helitron	DNA/Helitron	Helitron	385	80	2	8	0,0	11435	87	0
HELITRON3#DNA/Helitron	DNA/Helitron	Helitron	255	91	20	8	0,0	15333	95	0
HELITRON4#DNA/Helitron	DNA/Helitron	Helitron	187	91	17	15	0,0	17261	89	0
HELITRON5#DNA/Helitron	DNA/Helitron	Helitron	414	89	10	19	0,0	12495	80	0
HELITRONY1A#DNA/Helitron	DNA/Helitron	Helitron	366	83	8	15	0,0	1348	82	0
HELITRONY1B#DNA/Helitron	DNA/Helitron	Helitron	363	83	15	5	0,0	1311	98	0
HELITRONY1C#DNA/Helitron	DNA/Helitron	Helitron	180	81	15	12	0,0	3058	85	0
HELITRONY1D#DNA/Helitron	DNA/Helitron	Helitron	136	82	17	14	0,0	2541	97	0
HELITRONY1E#DNA/Helitron	DNA/Helitron	Helitron	459	87	13	11	0,0	1291	93	0
HELITRONY2#DNA/Helitron	DNA/Helitron	Helitron	136	82	10	20	0,0	11114	98	0
HELITRONY3#DNA/Helitron	DNA/Helitron	Helitron	226	80	3	13	0,0	5166	91	0
HELITRONY3A#DNA/Helitron	DNA/Helitron	Helitron	17	95	7	10	0,0	3315	80	0
Os0011#DNAnona/Helitron	DNAnona/Helitron	Helitron	261	92	3	16	0,0	1039	94	0
Os0022#DNAnona/Helitron	DNAnona/Helitron	Helitron	498	95	14	9	0,0	1830	80	0
Os0033#DNAnona/Helitron	DNAnona/Helitron	Helitron	289	81	14	11	0,0	2086	91	0
Os0050#DNAnona/Helitron	DNAnona/Helitron	Helitron	13	81	15	11	0,0	2725	98	0
Os0059#DNAnona/Helitron	DNAnona/Helitron	Helitron	298	93	8	19	0,0	305	82	0
Os0126#DNAnona/Helitron	DNAnona/Helitron	Helitron	74	93	15	20	0,0	312	89	0
Os0127#DNAnona/Helitron	DNAnona/Helitron	Helitron	65	80	3	5	0,0	671	85	0
Os0153#DNAnona/Helitron	DNAnona/Helitron	Helitron	213	84	20	20	0,0	401	86	0
Os0180#DNAnona/Helitron	DNAnona/Helitron	Helitron	350	91	12	14	0,0	539	98	0
Os0188#DNAnona/Helitron	DNAnona/Helitron	Helitron	148	89	16	5	0,0	2257	87	0
Os0191#DNAnona/Helitron	DNAnona/Helitron	Helitron	328	86	20	8	0,0	1804	90	0
Os0192#DNAnona/Helitron	DNAnona/Helitron	Helitron	395	83	10	7	0,0	299	80	0
Os0213#DNAnona/Helitron	DNAnona/Helitron	Helitron	349	87	6	5	0,0	1499	95	0
Os0223#DNAnona/Helitron	DNAnona/Helitron	Helitron	116	92	3	10	0,0	927	81	0
Os0246#DNAnona/Helitron	DNAnona/Helitron	Helitron	155	82	16	5	0,0	348	89	0
Os0296#DNAnona/Helitron	DNAnona/Helitron	Helitron	337	86	1	20	0,0	349	85	0
Os0308#DNAnona/Helitron	DNAnona/Helitron	Helitron	209	94	8	7	0,0	1449	80	0
Os0330#DNAnona/Helitron	DNAnona/Helitron	Helitron	254	88	6	19	0,0	1443	85	0
Os0355#DNAnona/Helitron	DNAnona/Helitron	Helitron	13	85	12	14	0,0	616	87	0
Os0435#DNAnona/Helitron	DNAnona/Helitron	Helitron	420	89	7	20	0,0	1549	98	0
Os0451#DNAnona/Helitron	DNAnona/Helitron	Helitron	280	93	7	13	0,0	2932	94	0
Os0452#DNAnona/Helitron	DNAnona/Helitron	Helitron	373	92	15	13	0,0	2455	94	0
Os0457#DNAnona/Helitron	DNAnona/Helitron	Helitron	138	94	3	8	0,0	1934	98	0
Os0473#DNAauto/Helitron	DNAauto/Helitron	Helitron	304	83	19	17	0,0	2535	93	0
Os0497#DNAnona/Helitron	DNAnona/Helitron	Helitron	50	91	10	17	0,0	1109	94	0
Os0501#DNAnona/Helitron	DNAnona/Helitron	Helitron	204	93	12	11	0,0	727	82	0
Os0502#DNAnona/Helitron	DNAnona/Helitron	Helitron	399	92	10	15	0,0	3142	98	0
Os0508#DNAnona/Helitron	DNAnona/Helitron	Helitron	19	89	20	18	0,0	1703	89	0
Os0512#DNAnona/Helitron	DNAnona/Helitron	Helitron	473	81	18	20	0,0	3117	83	0
Os0522#DNAnona/Helitron	DNAnona/Helitron	Helitron	103	92	2	8	0,0	2068	92	0
Os0523_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	134	82	5	6	0,0	3107	97	0
Os0541#DNAnona/Helitron	DNAnona/Helitron	Helitron	227	85	14	18	0,0	282	83	0
Os0579#DNAnona/Helitron	DNAnona/Helitron	Helitron	47	95	2	15	0,0	283	95	0
Os0602#DNAnona/Helitron	DNAnona/Helitron	Helitron	133	83	14	8	0,0	9068	80	0
Os0641#DNAnona/Helitron	DNAnona/Helitron	Helitron	372	80	18	15	0,0	1148	91	0
Os0644#DNAnona/Helitron	DNAnona/Helitron	Helitron	410	85	15	12	0,0	1065	82	0
Os0653#DNAnona/Helitron	DNAnona/Helitron	Helitron	240	86	13	10	0,0	874	91	0
Os0664#DNAnona/Helitron	DNAnona/Helitron	Helitron	172	81	7	12	0,0	3442	86	0
Os0669#DNAnona/Helitron	DNAnona/Helitron	Helitron	234	95	8	5	0,0	2810	93	0
Os0670#DNAnona/Helitron	DNAnona/Helitron	Helitron	422	91	7	11	0,0	3131	92	0
Os0672#DNAnona/Helitron	DNAnona/Helitron	Helitron	428	83	8	10	0,0	1089	95	0
Os0688#DNAnona/Helitron	DNAnona/Helitron	Helitron	127	81	8	10	0,0	3598	85	0
Os0690#DNAnona/Helitron	DNAnona/Helitron	Helitron	92	83	14	16	0,0	11892	87	0
Os0695#DNAnona/Helitron	DNAnona/Helitron	Helitron	235	87	16	13	0,0	2635	92	0
Os0707#DNAauto/Helitron	DNAauto/Helitron	Helitron	395	85	20	6	0,0	8007	87	0
Os0711#DNAnona/Helitron	DNAnona/Helitron	Helitron	206	92	19	19	0,0	2544	80	0
Os0714#DNAnona/Helitron	DNAnona/Helitron	Helitron	487	88	6	17	0,0	2556	94	0
Os0718#DNAnona/Helitron	DNAnona/Helitron	Helitron	73	92	3	10	0,0	3142	80	0
Os0732#DNAnona/Helitron	DNAnona/Helitron	Helitron	291	85	5	20	0,0	546	91	0
Os0755#DNAnona/Helitron	DNAnona/Helitron	Helitron	321	86	19	14	0,0	5372	95	0
Os0767#DNAnona/Helitron	DNAnona/Helitron	Helitron	272	88	20	12	0,0	2423	87	0
Os0768#DNAnona/Helitron	DNAnona/Helitron	Helitron	433	81	13	17	0,0	1679	97	0
Os0776#DNAnona/Helitron	DNAnona/Helitron	Helitron	270	89	10	18	0,0	4040	95	0
Os0787#DNAnona/Helitron	DNAnona/Helitron	Helitron	151	87	8	17	0,0	4083	82	0
Os0788#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	83	12	18	0,0	2441	93	0
Os0791#DNAnona/Helitron	DNAnona/Helitron	Helitron	122	88	7	18	0,0	4834	90	0
Os0818#DNAnona/Helitron	DNAnona/Helitron	Helitron	393	88	3	7	0,0	1204	80	0
Os0820_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	490	85	18	17	0,0	426	95	0
Os0823#DNAnona/Helitron	DNAnona/Helitron	Helitron	492	94	15	16	0,0	3961	97	0
Os0832#DNAnona/Helitron	DNAnona/Helitron	Helitron	487	92	18	10	0,0	3592	96	0
Os0839#DNAnona/Helitron	DNAnona/Helitron	Helitron	36	91	20	19	0,0	600	85	0
Os0864#DNAnona/Helitron	DNAnona/Helitron	Helitron	398	81	2	9	0,0	447	82	0
Os0868#DNAnona/Helitron	DNAnona/Helitron	Helitron	299	80	16	18	0,0	2872	94	0
Os0871#DNAnona/Helitron	DNAnona/Helitron	Helitron	387	92	20	8	0,0	3461	90	0
Os0884#DNAnona/Helitron	DNAnona/Helitron	Helitron	13	95	4	14	0,0	1508	81	0
Os0903#DNAnona/Helitron	DNAnona/Helitron	Helitron	259	90	18	9	0,0	3374	95	0
Os0904#DNAnona/Helitron	DNAnona/Helitron	Helitron	131	92	20	17	0,0	4245	83	0
Os0906#DNAauto/Helitron	DNAauto/Helitron	Helitron	142	84	19	6	0,0	16547	82	0
Os0908#DNAauto/Helitron	DNAauto/Helitron	Helitron	119	93	14	11	0,0	15164	82	0
Os0913#DNAnona/Helitron	DNAnona/Helitron	Helitron	16	95	14	10	0,0	3112	88	0
Os0918#DNAnona/Helitron	DNAnona/Helitron	Helitron	257	87	1	13	0,0	148	86	0
Os0922#DNAnona/Helitron	DNAnona/Helitron	Helitron	410	80	10	5	0,0	2734	85	0
Os0938#DNAnona/Helitron	DNAnona/Helitron	Helitron	401	90	9	5	0,0	2146	86	0
Os0941#DNAnona/Helitron	DNAnona/Helitron	Helitron	28	92	12	18	0,0	242	92	0
Os0957#DNAnona/Helitron	DNAnona/Helitron	Helitron	297	83	19	6	0,0	2503	80	0
Os0960#DNAnona/Helitron	DNAnona/Helitron	Helitron	11	85	18	17	0,0	3353	84	0
Os0973#DNAnona/Helitron	DNAnona/Helitron	Helitron	339	86	1	17	0,0	1365	93	0
Os0980#DNAauto/Helitron	DNAauto/Helitron	Helitron	389	90	18	12	0,0	2702	95	0
Os0981_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	473	85	2	20	0,0	602	85	0
Os0997#DNAnona/Helitron	DNAnona/Helitron	Helitron	73	85	17	19	0,0	2794	82	0
Os1021#DNAnona/Helitron	DNAnona/Helitron	Helitron	414	92	17	5	0,0	331	95	0
Os1026#DNAnona/Helitron	DNAnona/Helitron	Helitron	285	84	2	13	0,0	1184	92	0
Os1037#DNAnona/Helitron	DNAnona/Helitron	Helitron	25	94	7	11	0,0	2387	83	0
Os1038#DNAnona/Helitron	DNAnona/Helitron	Helitron	478	81	5	16	0,0	2509	89	0
Os1070#DNAnona/Helitron	DNAnona/Helitron	Helitron	392	94	2	8	0,0	1176	84	0
Os1071#DNAnona/Helitron	DNAnona/Helitron	Helitron	284	83	17	13	0,0	972	96	0
Os1072#DNAnona/Helitron	DNAnona/Helitron	Helitron	268	92	14	6	0,0	1046	85	0
Os1079#DNAnona/Helitron	DNAnona/Helitron	Helitron	219	81	7	11	0,0	4902	88	0
Os1087#DNAnona/Helitron	DNAnona/Helitron	Helitron	110	86	7	6	0,0	203	81	0
Os1088#DNAnona/Helitron	DNAnona/Helitron	Helitron	442	92	13	11	0,0	363	87	0
Os1089#DNAnona/Helitron	DNAnona/Helitron	Helitron	484	92	4	5	0,0	1658	90	0
Os1111#DNAnona/Helitron	DNAnona/Helitron	Helitron	125	91	6	14	0,0	2132	92	0
Os1115#DNAauto/Helitron	DNAauto/Helitron	Helitron	132	86	17	19	0,0	6564	97	0
Os1118#DNAnona/Helitron	DNAnona/Helitron	Helitron	215	90	15	5	0,0	3304	81	0
Os1135#DNAnona/Helitron	DNAnona/Helitron	Helitron	340	89	20	15	0,0	5008	85	0
Os1142#DNAnona/Helitron	DNAnona/Helitron	Helitron	37	84	5	19	0,0	2322	82	0
Os1152#DNAnona/Helitron	DNAnona/Helitron	Helitron	85	89	14	6	0,0	440	98	0
Os1185#DNAnona/Helitron	DNAnona/Helitron	Helitron	428	89	2	13	0,0	4577	95	0
Os1210#DNAnona/Helitron	DNAnona/Helitron	Helitron	162	89	8	8	0,0	3267	88	0
Os1218#DNAnona/Helitron	DNAnona/Helitron	Helitron	140	87	20	5	0,0	1902	97	0
Os1229#DNAnona/Helitron	DNAnona/Helitron	Helitron	240	85	5	9	0,0	3481	81	0
Os1243#DNAnona/Helitron	DNAnona/Helitron	Helitron	275	88	17	5	0,0	390	91	0
Os1249_IC#DNAnona/Helitron	DNAnona/Helitron	Helitron	481	90	12	16	0,0	635	97	0
Os1270#DNAauto/Helitron	DNAauto/Helitron	Helitron	268	92	9	19	0,0	10082	83	0
Os1277#DNAnona/Helitron	DNAnona/Helitron	Helitron	305	92	5	13	0,0	2953	89	0
Os1283#DNAnona/Helitron	DNAnona/Helitron	Helitron	192	87	14	15	0,0	1202	87	0
Os1291#DNAnona/Helitron	DNAnona/Helitron	Helitron	76	91	1	18	0,0	4351	82	0
Os1325#DNAnona/Helitron	DNAnona/Helitron	Helitron	243	83	17	18	0,0	1307	89	0
Os1356#DNAnona/Helitron	DNAnona/Helitron	Helitron	30	88	8	7	0,0	779	83	0
Os1361#DNAnona/Helitron	DNAnona/Helitron	Helitron	359	82	1	5	0,0	915	89	0
Os1389#DNAnona/Helitron	DNAnona/Helitron	Helitron	26	81	17	20	0,0	4255	81	0
Os1397#DNAnona/Helitron	DNAnona/Helitron	Helitron	408	90	11	9	0,0	2135	84	0
Os1414#DNAnona/Helitron	DNAnona/Helitron	Helitron	67	82	10	7	0,0	3183	92	0
Os1473#DNAnona/Helitron	DNAnona/Helitron	Helitron	380	80	3	12	0,0	1334	97	0
Os1505#DNAnona/Helitron	DNAnona/Helitron	Helitron	349	92	15	14	0,0	4243	85	0
Os1515#DNAnona/Helitron	DNAnona/Helitron	Helitron	41	80	19	14	0,0	2590	96	0
